id,Layer,node_count,HR_total,EPR_total,WR_total,UR_total
28,2,256,-4.863447977670837,9.726895955341673,-3.819932042479409,-1.043515935191432
28,3,10,-2.776416107288036,5.552832214576072,-1.388208053644018,-1.388208053644018
29,1,784,.000000000000000,.000000000000000,-2.431719559066441,2.431719559066441
29,2,256,-4.863439118132855,9.726878236265710,-3.851053673353474,-1.012385444779381
29,3,10,-2.838668228574064,5.677336457148129,-1.419334114287034,-1.419334114287030
30,1,784,.000000000000000,.000000000000000,-2.431970537498969,2.431970537498969
30,2,256,-4.863941074997958,9.727882149995915,-3.836259972133727,-1.027681102864231
30,3,10,-2.808578869269521,5.617157738539041,-1.404289434634762,-1.404289434634759
31,1,784,.000000000000000,.000000000000000,-2.431066462784832,2.431066462784832
31,2,256,-4.862132925569683,9.724265851139366,-3.845515064928772,-1.016617860640916
31,3,10,-2.828897204287877,5.657794408575755,-1.414448602143940,-1.414448602143938
32,1,784,.000000000000000,.000000000000000,-2.432102760246643,2.432102760246643
32,2,256,-4.864205520493302,9.728411040986604,-3.836215570168249,-1.027989950325053
32,3,10,-2.808225619843204,5.616451239686407,-1.404112809921604,-1.404112809921600
33,1,784,.000000000000000,.000000000000000,-2.431805334142228,2.431805334142228
33,2,256,-4.863610668284492,9.727221336568984,-3.833959476366204,-1.029651191918289
33,3,10,-2.804308284447955,5.608616568895910,-1.402154142223977,-1.402154142223979
34,1,784,.000000000000000,.000000000000000,-2.432348414527807,2.432348414527807
34,2,256,-4.864696829055604,9.729393658111208,-3.887049056467902,-.9776477725877016
34,3,10,-2.909401283880185,5.818802567760369,-1.454700641940093,-1.454700641940092
35,1,784,.000000000000000,.000000000000000,-2.432137712398007,2.432137712398007
35,2,256,-4.864275424796018,9.728550849592036,-3.831121310808025,-1.033154113987993
35,3,10,-2.797967196820037,5.595934393640074,-1.398983598410019,-1.398983598410019
36,1,784,.000000000000000,.000000000000000,-2.432251016862759,2.432251016862759
36,2,256,-4.864502033725502,9.729004067451005,-3.862421848045178,-1.002080185680328
36,3,10,-2.860341662364845,5.720683324729690,-1.430170831182420,-1.430170831182424
37,1,784,.000000000000000,.000000000000000,-2.430949996927587,2.430949996927587
37,2,256,-4.861899993855168,9.723799987710336,-3.835023821009823,-1.026876172845349
37,3,10,-2.808147648164472,5.616295296328945,-1.404073824082237,-1.404073824082235
38,1,784,.000000000000000,.000000000000000,-2.431293277217274,2.431293277217274
38,2,256,-4.862586554434564,9.725173108869129,-3.908586259861646,-.9540002945729215
38,3,10,-2.954585965288741,5.909171930577481,-1.477292982644371,-1.477292982644369
39,1,784,.000000000000000,.000000000000000,-2.432043612331427,2.432043612331427
39,2,256,-4.864087224662835,9.728174449325671,-3.841933494699564,-1.022153729963275
39,3,10,-2.819779764736268,5.639559529472536,-1.409889882368133,-1.409889882368136
40,1,784,.000000000000000,.000000000000000,-2.430374166107190,2.430374166107190
40,2,256,-4.860748332214341,9.721496664428681,-3.888959089902662,-.9717892423116788
40,3,10,-2.917169847590942,5.834339695181884,-1.458584923795471,-1.458584923795471
41,1,784,.000000000000000,.000000000000000,-2.432593317845938,2.432593317845938
41,2,256,-4.865186635691826,9.730373271383652,-3.863092977484342,-1.002093658207486
41,3,10,-2.860999319276807,5.721998638553614,-1.430499659638403,-1.430499659638405
42,1,784,.000000000000000,.000000000000000,-2.431265945407858,2.431265945407858
42,2,256,-4.862531890815697,9.725063781631395,-3.833579033327723,-1.028952857487978
42,3,10,-2.804626175839732,5.609252351679464,-1.402313087919866,-1.402313087919866
43,1,784,.000000000000000,.000000000000000,-2.431612989293583,2.431612989293583
43,2,256,-4.863225978587199,9.726451957174397,-3.850764711550739,-1.012461267036463
43,3,10,-2.838303444514308,5.676606889028616,-1.419151722257156,-1.419151722257152
44,1,784,.000000000000000,.000000000000000,-2.433165047399835,2.433165047399835
44,2,256,-4.866330094799685,9.732660189599370,-3.852845243499410,-1.013484851300274
44,3,10,-2.839360392199165,5.678720784398330,-1.419680196099580,-1.419680196099586
45,1,784,.000000000000000,.000000000000000,-2.432101182004666,2.432101182004666
45,2,256,-4.864202364009361,9.728404728018722,-3.859495888082587,-1.004706475926775
45,3,10,-2.854789412155845,5.709578824311691,-1.427394706077922,-1.427394706077923
46,1,784,.000000000000000,.000000000000000,-2.431756681291559,2.431756681291559
46,2,256,-4.863513362583135,9.727026725166271,-3.836786906972683,-1.026726455610451
46,3,10,-2.810060451362246,5.620120902724492,-1.405030225681126,-1.405030225681120
47,1,784,.000000000000000,.000000000000000,-2.431635618693862,2.431635618693862
47,2,256,-4.863271237387718,9.726542474775435,-3.854938863646627,-1.008332373741090
47,3,10,-2.846606489905531,5.693212979811062,-1.423303244952766,-1.423303244952765
48,1,784,.000000000000000,.000000000000000,-2.432007115753942,2.432007115753942
48,2,256,-4.864014231507887,9.728028463015773,-3.880197664758400,-.9838165667494880
48,3,10,-2.896381098008904,5.792762196017809,-1.448190549004456,-1.448190549004449
49,1,784,.000000000000000,.000000000000000,-2.430854941704407,2.430854941704407
49,2,256,-4.861709883408778,9.723419766817555,-3.865200548234137,-.9965093351746386
49,3,10,-2.868691213059461,5.737382426118922,-1.434345606529730,-1.434345606529731
50,1,784,.000000000000000,.000000000000000,-2.431816586313296,2.431816586313296
50,2,256,-4.863633172626575,9.727266345253151,-3.832598588418524,-1.031034584208055
50,3,10,-2.801564004210457,5.603128008420915,-1.400782002105229,-1.400782002105228
51,1,784,.000000000000000,.000000000000000,-2.432088557858053,2.432088557858053
51,2,256,-4.864177115716152,9.728354231432304,-3.862084065047749,-1.002093050668402
51,3,10,-2.859991014379381,5.719982028758762,-1.429995507189692,-1.429995507189689
52,1,784,.000000000000000,.000000000000000,-2.432780632055306,2.432780632055306
52,2,256,-4.865561264110637,9.731122528221274,-3.880902125332087,-.9846591387785497
52,3,10,-2.896242986553569,5.792485973107137,-1.448121493276782,-1.448121493276787
53,1,784,.000000000000000,.000000000000000,-2.431293082060097,2.431293082060097
53,2,256,-4.862586164120130,9.725172328240260,-3.854303191567005,-1.008282972553123
53,3,10,-2.846020219013800,5.692040438027600,-1.423010109506905,-1.423010109506894
54,1,784,.000000000000000,.000000000000000,-2.431416742955377,2.431416742955377
54,2,256,-4.862833485910747,9.725666971821495,-3.851678755471360,-1.011154730439384
54,3,10,-2.840524025031955,5.681048050063911,-1.420262012515981,-1.420262012515974
55,1,784,.000000000000000,.000000000000000,-2.431512225377136,2.431512225377136
55,2,256,-4.863024450754271,9.726048901508543,-3.865206576112740,-.9978178746415309
55,3,10,-2.867388701471201,5.734777402942402,-1.433694350735602,-1.433694350735599
56,1,784,.000000000000000,.000000000000000,-2.431423467273437,2.431423467273437
56,2,256,-4.862846934546869,9.725693869093739,-3.831582434545654,-1.031264500001218
56,3,10,-2.800317934544426,5.600635869088852,-1.400158967272213,-1.400158967272213
57,1,784,.000000000000000,.000000000000000,-2.431986102909012,2.431986102909012
57,2,256,-4.863972205817948,9.727944411635896,-3.832029753791510,-1.031942452026436
57,3,10,-2.800087301765002,5.600174603530005,-1.400043650882502,-1.400043650882500
58,1,784,.000000000000000,.000000000000000,-2.432385833924514,2.432385833924514
58,2,256,-4.864771667849028,9.729543335698056,-3.851512574362901,-1.013259093486133
58,3,10,-2.838253480876772,5.676506961753543,-1.419126740438388,-1.419126740438383
59,1,784,.000000000000000,.000000000000000,-2.432407488757481,2.432407488757481
59,2,256,-4.864814977514983,9.729629955029965,-3.840684354916191,-1.024130622598786
59,3,10,-2.816553732317422,5.633107464634843,-1.408276866158709,-1.408276866158713
60,1,784,.000000000000000,.000000000000000,-2.430853813972987,2.430853813972987
60,2,256,-4.861707627945997,9.723415255891993,-3.876878146109874,-.9848294818361207
60,3,10,-2.892048664273768,5.784097328547536,-1.446024332136884,-1.446024332136885
61,1,784,.000000000000000,.000000000000000,-2.432114681628091,2.432114681628091
61,2,256,-4.864229363256245,9.728458726512491,-3.863551163173814,-1.000678200082437
61,3,10,-2.862872963091435,5.725745926182870,-1.431436481545721,-1.431436481545714
62,1,784,.000000000000000,.000000000000000,-2.431173724152155,2.431173724152155
62,2,256,-4.862347448304326,9.724694896608652,-3.844925596309173,-1.017421851995155
62,3,10,-2.827503744314030,5.655007488628060,-1.413751872157015,-1.413751872157015
63,1,784,.000000000000000,.000000000000000,-2.431879334336469,2.431879334336469
63,2,256,-4.863758668672923,9.727517337345846,-3.842104249607552,-1.021654419065369
63,3,10,-2.820449830542172,5.640899661084344,-1.410224915271087,-1.410224915271085
64,1,784,.000000000000000,.000000000000000,-2.432166011534602,2.432166011534602
64,2,256,-4.864332023069178,9.728664046138356,-3.854967450685988,-1.009364572383188
64,3,10,-2.845602878302768,5.691205756605537,-1.422801439151385,-1.422801439151384
65,1,784,.000000000000000,.000000000000000,-2.432082044943137,2.432082044943137
65,2,256,-4.864164089886307,9.728328179772614,-3.861235928024528,-1.002928161861783
65,3,10,-2.858307766162782,5.716615532325565,-1.429153883081391,-1.429153883081391
66,1,784,.000000000000000,.000000000000000,-2.432342486284396,2.432342486284396
66,2,256,-4.864684972568744,9.729369945137488,-3.844073194807131,-1.020611777761613
66,3,10,-2.823461417045465,5.646922834090930,-1.411730708522735,-1.411730708522730
67,1,784,.000000000000000,.000000000000000,-2.432335427267150,2.432335427267150
67,2,256,-4.864670854534276,9.729341709068551,-3.840535509095990,-1.024135345438283
67,3,10,-2.816400163657681,5.632800327315363,-1.408200081828843,-1.408200081828838
68,1,784,.000000000000000,.000000000000000,-2.431976083023300,2.431976083023300
68,2,256,-4.863952166046650,9.727904332093301,-3.883266630572817,-.9806855354738347
68,3,10,-2.902581095099034,5.805162190198068,-1.451290547549517,-1.451290547549517
69,1,784,.000000000000000,.000000000000000,-2.432688970144791,2.432688970144791
69,2,256,-4.865377940289568,9.730755880579135,-3.850026045980185,-1.015351894309383
69,3,10,-2.834674151670788,5.669348303341575,-1.417337075835392,-1.417337075835396
70,1,784,.000000000000000,.000000000000000,-2.431196109996984,2.431196109996984
70,2,256,-4.862392219993957,9.724784439987914,-3.886152677796820,-.9762395421971365
70,3,10,-2.909913135599672,5.819826271199344,-1.454956567799835,-1.454956567799837
71,1,784,.000000000000000,.000000000000000,-2.431520080944773,2.431520080944773
71,2,256,-4.863040161889526,9.726080323779051,-3.849881646742819,-1.013158515146705
71,3,10,-2.836723131596104,5.673446263192209,-1.418361565798048,-1.418361565798057
72,1,784,.000000000000000,.000000000000000,-2.431337243337492,2.431337243337492
72,2,256,-4.862674486674943,9.725348973349886,-3.826538008626137,-1.036136478048803
72,3,10,-2.790401530577291,5.580803061154582,-1.395200765288647,-1.395200765288644
73,1,784,.000000000000000,.000000000000000,-2.431673450212010,2.431673450212010
73,2,256,-4.863346900424053,9.726693800848105,-3.914565340754224,-.9487815596698297
73,3,10,-2.965783781084431,5.931567562168862,-1.482891890542214,-1.482891890542217
74,1,784,.000000000000000,.000000000000000,-2.432509798941754,2.432509798941754
74,2,256,-4.865019597883519,9.730039195767038,-3.863798370057072,-1.001221227826447
74,3,10,-2.862577142230638,5.725154284461276,-1.431288571115318,-1.431288571115320
75,1,784,.000000000000000,.000000000000000,-2.432640551461515,2.432640551461515
75,2,256,-4.865281102923042,9.730562205846084,-3.850397230524222,-1.014883872398821
75,3,10,-2.835513358125408,5.671026716250816,-1.417756679062707,-1.417756679062701
76,1,784,.000000000000000,.000000000000000,-2.433300303377262,2.433300303377262
76,2,256,-4.866600606754533,9.733201213509066,-3.832226546028937,-1.034374060725596
76,3,10,-2.797852485303352,5.595704970606704,-1.398926242651675,-1.398926242651677
77,1,784,.000000000000000,.000000000000000,-2.431203284336944,2.431203284336944
77,2,256,-4.862406568673880,9.724813137347761,-3.831272919544944,-1.031133649128939
77,3,10,-2.800139270415992,5.600278540831984,-1.400069635207998,-1.400069635207994
78,1,784,.000000000000000,.000000000000000,-2.432330242339638,2.432330242339638
78,2,256,-4.864660484679248,9.729320969358495,-3.866514979189907,-.9981455054893394
78,3,10,-2.868369473700539,5.736738947401078,-1.434184736850272,-1.434184736850267
79,1,784,.000000000000000,.000000000000000,-2.431995418102860,2.431995418102860
79,2,256,-4.863990836205745,9.727981672411490,-3.879033394130394,-.9849574420753506
79,3,10,-2.894075952055068,5.788151904110136,-1.447037976027534,-1.447037976027534
80,1,784,.000000000000000,.000000000000000,-2.430975103635595,2.430975103635595
80,2,256,-4.861950207271223,9.723900414542445,-3.855638792372852,-1.006311414898372
80,3,10,-2.849327377474513,5.698654754949026,-1.424663688737256,-1.424663688737257
81,1,784,.000000000000000,.000000000000000,-2.431899461543601,2.431899461543601
81,2,256,-4.863798923087237,9.727597846174474,-3.845347220244657,-1.018451702842579
81,3,10,-2.826895517402109,5.653791034804218,-1.413447758701053,-1.413447758701056
82,1,784,.000000000000000,.000000000000000,-2.432604514883324,2.432604514883324
82,2,256,-4.865209029766622,9.730418059533244,-3.847262629077235,-1.017946400689386
82,3,10,-2.829316228387828,5.658632456775656,-1.414658114193914,-1.414658114193915
83,1,784,.000000000000000,.000000000000000,-2.431419303724006,2.431419303724006
83,2,256,-4.862838607448026,9.725677214896052,-3.864574870921003,-.9982637365270186
83,3,10,-2.866311134393997,5.732622268787994,-1.433155567197000,-1.433155567196997
84,1,784,.000000000000000,.000000000000000,-2.431819506200419,2.431819506200419
84,2,256,-4.863639012400795,9.727278024801590,-3.918587150861403,-.9450518615393915
84,3,10,-2.973535289321974,5.947070578643948,-1.486767644660988,-1.486767644660987
85,1,784,.000000000000000,.000000000000000,-2.431216374977052,2.431216374977052
85,2,256,-4.862432749954073,9.724865499908146,-3.825499243589781,-1.036933506364295
85,3,10,-2.788565737225462,5.577131474450924,-1.394282868612730,-1.394282868612732
86,1,784,.000000000000000,.000000000000000,-2.431129572714253,2.431129572714253
86,2,256,-4.862259145428544,9.724518290857088,-3.855846600752903,-1.006412544675639
86,3,10,-2.849434056077298,5.698868112154597,-1.424717028038649,-1.424717028038650
87,1,784,.000000000000000,.000000000000000,-2.431000687484078,2.431000687484078
87,2,256,-4.862001374968131,9.724002749936261,-3.833289651543871,-1.028711723424265
87,3,10,-2.804577928119598,5.609155856239195,-1.402288964059796,-1.402288964059802
88,1,784,.000000000000000,.000000000000000,-2.431489594463059,2.431489594463059
88,2,256,-4.862979188926096,9.725958377852193,-3.827274740780160,-1.035704448145939
88,3,10,-2.791570292634209,5.583140585268418,-1.395785146317104,-1.395785146317105
89,1,784,NaN,NaN,NaN,NaN
89,2,256,NaN,NaN,NaN,NaN
89,3,10,NaN,NaN,NaN,NaN
90,1,784,.000000000000000,.000000000000000,-2.431825552950706,2.431825552950706
90,2,256,-4.863651105901457,9.727302211802915,-3.848367612664479,-1.015283493236978
90,3,10,-2.833084119427553,5.666168238855105,-1.416542059713774,-1.416542059713779
91,1,784,.000000000000000,.000000000000000,-2.431041477634337,2.431041477634337
91,2,256,-4.862082955268635,9.724165910537270,-3.835889662429198,-1.026193292839437
91,3,10,-2.809696369589722,5.619392739179444,-1.404848184794862,-1.404848184794860
92,1,784,.000000000000000,.000000000000000,-2.430803985782866,2.430803985782866
92,2,256,-4.861607971565777,9.723215943131555,-3.849458781686508,-1.012149189879269
92,3,10,-2.837309591807293,5.674619183614587,-1.418654795903645,-1.418654795903649
93,1,784,.000000000000000,.000000000000000,-2.430329560903786,2.430329560903786
93,2,256,-4.860659121807616,9.721318243615231,-3.832080353440279,-1.028578768367338
93,3,10,-2.803501585072985,5.607003170145969,-1.401750792536493,-1.401750792536491
94,1,784,.000000000000000,.000000000000000,-2.431970123230343,2.431970123230343
94,2,256,-4.863940246460693,9.727880492921386,-3.836332129687520,-1.027608116773177
94,3,10,-2.808724012914334,5.617448025828668,-1.404362006457170,-1.404362006457165
95,1,784,.000000000000000,.000000000000000,-2.430895671227685,2.430895671227685
95,2,256,-4.861791342455356,9.723582684910712,-3.831329567980699,-1.030461774474659
95,3,10,-2.800867793506028,5.601735587012056,-1.400433896753015,-1.400433896753012
96,1,784,.000000000000000,.000000000000000,-2.431538257497527,2.431538257497527
96,2,256,-4.863076514995064,9.726153029990128,-3.850226829096059,-1.012849685899004
96,3,10,-2.837377143197060,5.674754286394120,-1.418688571598530,-1.418688571598530
97,1,784,.000000000000000,.000000000000000,-2.430831485993475,2.430831485993475
97,2,256,-4.861662971986942,9.723325943973885,-3.836178122660564,-1.025484849326377
97,3,10,-2.810693273334167,5.621386546668333,-1.405346636667085,-1.405346636667082
98,1,784,.000000000000000,.000000000000000,-2.431098960872924,2.431098960872924
98,2,256,-4.862197921745819,9.724395843491639,-3.830525657375059,-1.031672264370762
98,3,10,-2.798853393004273,5.597706786008546,-1.399426696502138,-1.399426696502136
99,1,784,.000000000000000,.000000000000000,-2.431483528034451,2.431483528034451
99,2,256,-4.862967056068938,9.725934112137876,-3.838826801440265,-1.024140254628673
99,3,10,-2.814686546811624,5.629373093623247,-1.407343273405809,-1.407343273405815
100,1,784,.000000000000000,.000000000000000,-2.431693797819011,2.431693797819011
100,2,256,-4.863387595638017,9.726775191276033,-3.839783769578169,-1.023603826059845
100,3,10,-2.816179943518310,5.632359887036619,-1.408089971759158,-1.408089971759152
101,1,784,.000000000000000,.000000000000000,-2.431403444004158,2.431403444004158
101,2,256,-4.862806888008329,9.725613776016658,-3.838420339091972,-1.024386548916352
101,3,10,-2.814033790175627,5.628067580351255,-1.407016895087814,-1.407016895087813
102,1,784,.000000000000000,.000000000000000,-2.431512965945250,2.431512965945250
102,2,256,-4.863025931890496,9.726051863780992,-3.871685862065702,-.9913400698247921
102,3,10,-2.880345792240913,5.760691584481827,-1.440172896120454,-1.440172896120460
103,1,784,.000000000000000,.000000000000000,-2.431328041126746,2.431328041126746
103,2,256,-4.862656082253473,9.725312164506946,-3.834260834234772,-1.028395248018702
103,3,10,-2.805865586216050,5.611731172432100,-1.402932793108024,-1.402932793108026
104,1,784,.000000000000000,.000000000000000,-2.431923068816950,2.431923068816950
104,2,256,-4.863846137633893,9.727692275267787,-3.836575770425940,-1.027270367207954
104,3,10,-2.809305403217980,5.618610806435959,-1.404652701608990,-1.404652701608989
105,1,784,.000000000000000,.000000000000000,-2.431241702434281,2.431241702434281
105,2,256,-4.862483404868586,9.724966809737172,-3.868274465372159,-.9942089394964230
105,3,10,-2.874065525875767,5.748131051751534,-1.437032762937882,-1.437032762937885
106,1,784,.000000000000000,.000000000000000,-2.431174081524333,2.431174081524333
106,2,256,-4.862348163048652,9.724696326097304,-3.846674613306245,-1.015673549742407
106,3,10,-2.831001063563824,5.662002127127648,-1.415500531781912,-1.415500531781911
107,1,784,.000000000000000,.000000000000000,-2.432005717272993,2.432005717272993
107,2,256,-4.864011434545954,9.728022869091907,-3.847693590826564,-1.016317843719386
107,3,10,-2.831375747107142,5.662751494214285,-1.415687873553571,-1.415687873553572
108,1,784,.000000000000000,.000000000000000,-2.432126649101653,2.432126649101653
108,2,256,-4.864253298203297,9.728506596406595,-3.877410566869039,-.9868427313342603
108,3,10,-2.890567835534774,5.781135671069547,-1.445283917767389,-1.445283917767385
109,1,784,.000000000000000,.000000000000000,-2.431912557500786,2.431912557500786
109,2,256,-4.863825115001545,9.727650230003089,-3.852485912010154,-1.011339202991392
109,3,10,-2.841146709018736,5.682293418037472,-1.420573354509370,-1.420573354509367
110,1,784,.000000000000000,.000000000000000,-2.430881940230758,2.430881940230758
110,2,256,-4.861763880461524,9.723527760923048,-3.835220364010306,-1.026543516451219
110,3,10,-2.808676847559100,5.617353695118201,-1.404338423779549,-1.404338423779552
111,1,784,.000000000000000,.000000000000000,-2.433102515845092,2.433102515845092
111,2,256,-4.866205031690216,9.732410063380431,-3.827313637782613,-1.038891393907602
111,3,10,-2.788422243875044,5.576844487750089,-1.394211121937521,-1.394211121937523
112,1,784,.000000000000000,.000000000000000,-2.432254825569872,2.432254825569872
112,2,256,-4.864509651139719,9.729019302279438,-3.872155847438480,-.9923538037012406
112,3,10,-2.879802043737219,5.759604087474438,-1.439901021868608,-1.439901021868611
113,1,784,.000000000000000,.000000000000000,-2.432001957314782,2.432001957314782
113,2,256,-4.864003914629599,9.728007829259198,-3.865241251826171,-.9987626628034287
113,3,10,-2.866478589022766,5.732957178045531,-1.433239294511384,-1.433239294511382
114,1,784,.000000000000000,.000000000000000,-2.430705731590237,2.430705731590237
114,2,256,-4.861411463180497,9.722822926360994,-3.841749576208044,-1.019661886972447
114,3,10,-2.822087689235615,5.644175378471231,-1.411043844617808,-1.411043844617808
115,1,784,.000000000000000,.000000000000000,-2.431383522108762,2.431383522108762
115,2,256,-4.862767044217530,9.725534088435060,-3.826933352173136,-1.035833692044391
115,3,10,-2.791099660128752,5.582199320257504,-1.395549830064375,-1.395549830064378
116,1,784,.000000000000000,.000000000000000,-2.431414755642660,2.431414755642660
116,2,256,-4.862829511285326,9.725659022570651,-3.839936641213918,-1.022892870071414
116,3,10,-2.817043771142513,5.634087542285027,-1.408521885571257,-1.408521885571256
117,1,784,.000000000000000,.000000000000000,-2.431971937374966,2.431971937374966
