# global_node  layer_id  local_node  bias
864 2 80 5.5193208158016205e-02
865 2 81 3.2563686370849609e-02
866 2 82 5.7172410190105438e-02
867 2 83 2.6493601500988007e-02
868 2 84 5.3315769881010056e-02
869 2 85 8.8662236928939819e-02
870 2 86 2.2309385240077972e-02
871 2 87 1.3592770695686340e-01
872 2 88 3.4978300333023071e-02
873 2 89 2.1616619080305099e-02
874 2 90 -1.6666153445839882e-02
875 2 91 -3.1046908348798752e-02
876 2 92 5.0834659487009048e-02
877 2 93 -2.5183508172631264e-02
878 2 94 4.6120993793010712e-02
879 2 95 1.1339088901877403e-02
880 2 96 3.0482573434710503e-02
881 2 97 -1.3760613510385156e-03
882 2 98 6.9177388213574886e-03
883 2 99 2.6467410847544670e-02
884 2 100 -2.5885393843054771e-03
885 2 101 7.3896790854632854e-04
886 2 102 -1.7247574403882027e-02
887 2 103 4.7530706971883774e-02
888 2 104 4.5048319734632969e-03
889 2 105 1.0366107523441315e-01
890 2 106 -5.3636796772480011e-02
891 2 107 5.2101541310548782e-02
892 2 108 -1.9833588972687721e-02
893 2 109 3.8693100214004517e-02
894 2 110 5.0930250436067581e-02
895 2 111 2.4402234703302383e-02
896 2 112 2.5110568851232529e-02
897 2 113 2.1118504926562309e-02
898 2 114 3.1509891152381897e-02
899 2 115 5.4130844771862030e-02
900 2 116 3.7430699914693832e-02
901 2 117 3.0979257076978683e-02
902 2 118 4.0709391236305237e-02
903 2 119 -5.0067860633134842e-02
904 2 120 -1.8580466508865356e-02
905 2 121 -3.2421652227640152e-02
906 2 122 -3.8791608065366745e-02
907 2 123 4.8039890825748444e-02
908 2 124 2.8233213350176811e-02
909 2 125 5.4154388606548309e-02
910 2 126 1.8430607393383980e-02
911 2 127 -3.5291630774736404e-02
912 2 128 -3.8054421544075012e-02
913 2 129 4.3026842176914215e-03
914 2 130 -3.9341811090707779e-02
915 2 131 2.0185163244605064e-02
916 2 132 1.2744727730751038e-01
917 2 133 -1.4661331661045551e-02
918 2 134 3.2656613737344742e-02
919 2 135 2.1629454568028450e-02
920 2 136 -9.6926065161824226e-03
921 2 137 -4.1196189820766449e-02
922 2 138 -1.9685372710227966e-02
923 2 139 -4.8562064766883850e-03
924 2 140 -3.4920077770948410e-02
925 2 141 2.0511051639914513e-02
926 2 142 7.4078448116779327e-02
927 2 143 2.2798474878072739e-02
928 2 144 -3.4800179302692413e-02
929 2 145 2.5708969682455063e-02
930 2 146 -3.1923990696668625e-02
931 2 147 1.0793760418891907e-01
932 2 148 4.4570812024176121e-03
933 2 149 -2.4144582450389862e-02
934 2 150 -6.3387199770659208e-04
935 2 151 1.9733039662241936e-02
936 2 152 5.9769935905933380e-03
937 2 153 8.1399217247962952e-02
938 2 154 1.6966070979833603e-02
939 2 155 6.2772914767265320e-02
940 2 156 -3.9023369550704956e-02
941 2 157 -6.5365992486476898e-02
942 2 158 5.0359018146991730e-02
943 2 159 -4.2436212301254272e-02
944 2 160 -3.1842950731515884e-02
945 2 161 5.5046315537765622e-04
946 2 162 3.1308207660913467e-02
947 2 163 1.1284113861620426e-02
948 2 164 -3.6704611033201218e-02
949 2 165 9.4037195667624474e-03
950 2 166 1.6079241409897804e-02
951 2 167 3.5889178980141878e-03
952 2 168 -1.5658939257264137e-02
953 2 169 -5.8591105043888092e-03
954 2 170 -1.0928268311545253e-03
955 2 171 2.7075419202446938e-02
956 2 172 4.0914554148912430e-02
957 2 173 2.0851679146289825e-02
958 2 174 1.8681582063436508e-02
959 2 175 1.4825105667114258e-02
960 2 176 5.7577598839998245e-02
961 2 177 4.7489188611507416e-02
962 2 178 1.3691821135580540e-02
963 2 179 1.2386845424771309e-02
964 2 180 6.0838442295789719e-03
965 2 181 3.0191341415047646e-02
966 2 182 -1.2217471376061440e-03
967 2 183 4.8876311630010605e-02
968 2 184 -3.1970333307981491e-02
969 2 185 4.5137967914342880e-02
970 2 186 -1.7524577677249908e-02
971 2 187 3.7788737099617720e-03
972 2 188 3.0256841331720352e-02
973 2 189 -4.6683587133884430e-02
974 2 190 -1.0528339445590973e-01
975 2 191 3.5276401787996292e-02
976 2 192 -1.9556539133191109e-02
977 2 193 2.3276355117559433e-02
978 2 194 1.8971277400851250e-02
979 2 195 6.4779907464981079e-02
980 2 196 -2.3803856223821640e-02
981 2 197 -3.8232591003179550e-02
982 2 198 -3.9844360202550888e-02
983 2 199 2.6987945660948753e-02
984 2 200 -9.0376986190676689e-03
985 2 201 6.9540431722998619e-03
986 2 202 2.4586006999015808e-02
987 2 203 -1.6909273341298103e-02
988 2 204 1.7416918650269508e-02
989 2 205 4.3881803750991821e-02
990 2 206 5.2631396800279617e-02
991 2 207 -5.1003310829401016e-02
992 2 208 -2.5719687342643738e-02
993 2 209 -5.2124492824077606e-02
994 2 210 8.6380407214164734e-02
995 2 211 1.8497090786695480e-02
996 2 212 3.2608085311949253e-03
997 2 213 3.4490130841732025e-02
998 2 214 1.8073662649840117e-03
999 2 215 -3.9046716410666704e-03
1000 2 216 7.4004936031997204e-03
1001 2 217 3.0502383597195148e-03
1002 2 218 7.3486395180225372e-02
1003 2 219 2.0063728094100952e-02
1004 2 220 -6.6586541943252087e-03
1005 2 221 9.7964648157358170e-03
1006 2 222 -4.1865110397338867e-02
1007 2 223 2.2789888083934784e-02
1008 2 224 3.2861039042472839e-02
1009 2 225 3.5761490464210510e-02
1010 2 226 5.4499827092513442e-04
1011 2 227 -2.5512184947729111e-02
1012 2 228 1.2147593311965466e-02
1013 2 229 2.0377578213810921e-02
1014 2 230 1.5761477872729301e-02
1015 2 231 1.7632041126489639e-02
1016 2 232 1.7276886850595474e-02
1017 2 233 -1.4451011084020138e-02
1018 2 234 -3.6487232893705368e-02
1019 2 235 2.0824531093239784e-02
1020 2 236 -7.7295266091823578e-03
1021 2 237 -6.0646613128483295e-03
1022 2 238 -5.3273912519216537e-02
1023 2 239 2.8801558539271355e-02
1024 2 240 8.4630638360977173e-02
1025 2 241 -2.2495826706290245e-03
1026 2 242 1.3358629308640957e-02
1027 2 243 -2.1440450102090836e-02
1028 2 244 -7.1325069293379784e-03
1029 2 245 1.8280528485774994e-02
1030 2 246 5.8532387018203735e-02
1031 2 247 3.6020807921886444e-02
1032 2 248 -2.3524791002273560e-02
1033 2 249 1.5297501347959042e-02
1034 2 250 -5.2834642119705677e-03
1035 2 251 5.4877642542123795e-02
1036 2 252 3.3189788460731506e-02
1037 2 253 8.0514468252658844e-02
1038 2 254 3.0020391568541527e-02
1039 2 255 8.3835013210773468e-02
1040 2 256 3.1620003283023834e-03
1041 3 1 -1.5498982369899750e-01
1042 3 2 3.3312231302261353e-02
1043 3 3 2.3889653384685516e-02
1044 3 4 -1.7172533273696899e-01
1045 3 5 4.8363726586103439e-02
1046 3 6 1.3280905783176422e-01
1047 3 7 -2.2453686222434044e-02
1048 3 8 4.7099333256483078e-02
1049 3 9 4.7999009490013123e-02
1050 3 10 1.5692060813307762e-02
