id,Layer,node_count,HR_total,EPR_total,WR_total,UR_total
15,3,10,-2.849841287320824,5.699682574641647,-1.424920643660410,-1.424920643660414
16,1,784,.000000000000000,.000000000000000,-2.477941287312260,2.477941287312260
16,2,256,-4.955882574624493,9.911765149248986,-3.902886498774150,-1.052996075850346
16,3,10,-2.849890422923790,5.699780845847579,-1.424945211461896,-1.424945211461894
17,1,784,.000000000000000,.000000000000000,-2.477941287312253,2.477941287312253
17,2,256,-4.955882574624516,9.911765149249032,-3.902867052271000,-1.053015522353518
17,3,10,-2.849851529917487,5.699703059834974,-1.424925764958744,-1.424925764958743
18,1,784,.000000000000000,.000000000000000,-2.477941287312254,2.477941287312254
18,2,256,-4.955882574624549,9.911765149249097,-3.902824339843166,-1.053058234781383
18,3,10,-2.849766105061824,5.699532210123648,-1.424883052530910,-1.424883052530914
19,1,784,.000000000000000,.000000000000000,-2.477941287312260,2.477941287312260
19,2,256,-4.955882574624515,9.911765149249030,-3.902949796496789,-1.052932778127731
19,3,10,-2.850017018369060,5.700034036738121,-1.425008509184532,-1.425008509184528
20,1,784,.000000000000000,.000000000000000,-2.477941287312255,2.477941287312255
20,2,256,-4.955882574624505,9.911765149249010,-3.902855141302040,-1.053027433322467
20,3,10,-2.849827707979571,5.699655415959143,-1.424913853989783,-1.424913853989789
21,1,784,.000000000000000,.000000000000000,-2.477941287312256,2.477941287312256
21,2,256,-4.955882574624506,9.911765149249012,-3.902876174562774,-1.053006400061731
21,3,10,-2.849869774501032,5.699739549002063,-1.424934887250519,-1.424934887250514
22,1,784,.000000000000000,.000000000000000,-2.477941287312257,2.477941287312257
22,2,256,-4.955882574624563,9.911765149249126,-3.902780157431449,-1.053102417193117
22,3,10,-2.849677740238380,5.699355480476759,-1.424838870119189,-1.424838870119190
23,1,784,.000000000000000,.000000000000000,-2.477941287312254,2.477941287312254
23,2,256,-4.955882574624519,9.911765149249039,-3.902883934372670,-1.052998640251851
23,3,10,-2.849885294120829,5.699770588241657,-1.424942647060415,-1.424942647060413
24,1,784,.000000000000000,.000000000000000,-2.477941287312256,2.477941287312256
24,2,256,-4.955882574624516,9.911765149249032,-3.902848288422279,-1.053034286202235
24,3,10,-2.849814002220048,5.699628004440095,-1.424907001110024,-1.424907001110024
25,1,784,.000000000000000,.000000000000000,-2.477941287312254,2.477941287312254
25,2,256,-4.955882574624501,9.911765149249002,-3.902897662113803,-1.052984912510700
25,3,10,-2.849912749603097,5.699825499206194,-1.424956374801548,-1.424956374801549
26,1,784,.000000000000000,.000000000000000,-2.477941287312257,2.477941287312257
26,2,256,-4.955882574624505,9.911765149249010,-3.902926835210022,-1.052955739414480
26,3,10,-2.849971095795532,5.699942191591065,-1.424985547897769,-1.424985547897764
27,1,784,.000000000000000,.000000000000000,-2.477941287312257,2.477941287312257
27,2,256,-4.955882574624525,9.911765149249050,-3.902878939452906,-1.053003635171612
27,3,10,-2.849875304281301,5.699750608562602,-1.424937652140652,-1.424937652140650
28,1,784,.000000000000000,.000000000000000,-2.477941287312256,2.477941287312256
28,2,256,-4.955882574624480,9.911765149248961,-3.902841385944519,-1.053041188679963
28,3,10,-2.849800197264532,5.699600394529064,-1.424900098632265,-1.424900098632267
29,1,784,.000000000000000,.000000000000000,-2.477941287312258,2.477941287312258
29,2,256,-4.955882574624540,9.911765149249080,-3.902891158185509,-1.052991416439035
29,3,10,-2.849899741746504,5.699799483493009,-1.424949870873252,-1.424949870873252
30,1,784,.000000000000000,.000000000000000,-2.477941287312258,2.477941287312258
30,2,256,-4.955882574624564,9.911765149249128,-3.902855990022231,-1.053026584602333
30,3,10,-2.849829405419943,5.699658810839886,-1.424914702709975,-1.424914702709968
31,1,784,.000000000000000,.000000000000000,-2.477941287312255,2.477941287312255
31,2,256,-4.955882574624535,9.911765149249071,-3.902919998332184,-1.052962576292354
31,3,10,-2.849957422039856,5.699914844079712,-1.424978711019925,-1.424978711019930
32,1,784,.000000000000000,.000000000000000,-2.477941287312261,2.477941287312261
32,2,256,-4.955882574624510,9.911765149249019,-3.902855838450709,-1.053026736173798
32,3,10,-2.849829102276903,5.699658204553806,-1.424914551138453,-1.424914551138449
33,1,784,.000000000000000,.000000000000000,-2.477941287312261,2.477941287312261
33,2,256,-4.955882574624522,9.911765149249044,-3.902831782030623,-1.053050792593899
33,3,10,-2.849780989436734,5.699561978873468,-1.424890494718367,-1.424890494718367
34,1,784,.000000000000000,.000000000000000,-2.477941287312257,2.477941287312257
34,2,256,-4.955882574624476,9.911765149248952,-3.902812712247491,-1.053069862376989
34,3,10,-2.849742849870468,5.699485699740936,-1.424871424935234,-1.424871424935234
35,1,784,.000000000000000,.000000000000000,-2.477941287312257,2.477941287312257
35,2,256,-4.955882574624512,9.911765149249025,-3.902881468826929,-1.053001105797580
35,3,10,-2.849880363029346,5.699760726058692,-1.424940181514675,-1.424940181514671
36,1,784,.000000000000000,.000000000000000,-2.477941287312256,2.477941287312256
36,2,256,-4.955882574624519,9.911765149249039,-3.902831896083473,-1.053050678541047
36,3,10,-2.849781217542436,5.699562435084872,-1.424890608771216,-1.424890608771221
37,1,784,.000000000000000,.000000000000000,-2.477941287312256,2.477941287312256
37,2,256,-4.955882574624523,9.911765149249046,-3.902848842921338,-1.053033731703183
37,3,10,-2.849815111218160,5.699630222436320,-1.424907555609081,-1.424907555609080
38,1,784,.000000000000000,.000000000000000,-2.477941287312259,2.477941287312259
38,2,256,-4.955882574624493,9.911765149248986,-3.902868565847751,-1.053014008776741
38,3,10,-2.849854557070995,5.699709114141990,-1.424927278535497,-1.424927278535498
39,1,784,.000000000000000,.000000000000000,-2.477941287312255,2.477941287312255
39,2,256,-4.955882574624559,9.911765149249119,-3.902839448990558,-1.053043125634002
39,3,10,-2.849796323356605,5.699592646713211,-1.424898161678301,-1.424898161678304
40,1,784,.000000000000000,.000000000000000,-2.477941287312259,2.477941287312259
40,2,256,-4.955882574624522,9.911765149249044,-3.902824121604144,-1.053058453020377
40,3,10,-2.849765668583784,5.699531337167567,-1.424882834291888,-1.424882834291895
41,1,784,.000000000000000,.000000000000000,-2.477941287312261,2.477941287312261
41,2,256,-4.955882574624515,9.911765149249030,-3.902899322855688,-1.052983251768825
41,3,10,-2.849916071086875,5.699832142173750,-1.424958035543434,-1.424958035543441
42,1,784,.000000000000000,.000000000000000,-2.477941287312254,2.477941287312254
42,2,256,-4.955882574624473,9.911765149248946,-3.902895600940396,-1.052986973684074
42,3,10,-2.849908627256277,5.699817254512554,-1.424954313628140,-1.424954313628136
43,1,784,.000000000000000,.000000000000000,-2.477941287312261,2.477941287312261
43,2,256,-4.955882574624479,9.911765149248957,-3.902895649693487,-1.052986924930992
43,3,10,-2.849908724762454,5.699817449524907,-1.424954362381230,-1.424954362381224
44,1,784,.000000000000000,.000000000000000,-2.477941287312255,2.477941287312255
44,2,256,-4.955882574624506,9.911765149249012,-3.902880994538373,-1.053001580086134
44,3,10,-2.849879414452233,5.699758828904467,-1.424939707226117,-1.424939707226117
45,1,784,.000000000000000,.000000000000000,-2.477941287312258,2.477941287312258
45,2,256,-4.955882574624494,9.911765149248987,-3.902807043449148,-1.053075531175349
45,3,10,-2.849731512273775,5.699463024547549,-1.424865756136889,-1.424865756136886
46,1,784,.000000000000000,.000000000000000,-2.477941287312254,2.477941287312254
46,2,256,-4.955882574624532,9.911765149249064,-3.902870490648099,-1.053012083976430
46,3,10,-2.849858406671691,5.699716813343382,-1.424929203335844,-1.424929203335847
47,1,784,.000000000000000,.000000000000000,-2.477941287312256,2.477941287312256
47,2,256,-4.955882574624519,9.911765149249037,-3.902890288564946,-1.052992286059577
47,3,10,-2.849898002505382,5.699796005010763,-1.424949001252690,-1.424949001252692
48,1,784,.000000000000000,.000000000000000,-2.477941287312258,2.477941287312258
48,2,256,-4.955882574624495,9.911765149248989,-3.902905396073256,-1.052977178551235
48,3,10,-2.849928217522013,5.699856435044025,-1.424964108761003,-1.424964108761010
49,1,784,.000000000000000,.000000000000000,-2.477941287312259,2.477941287312259
49,2,256,-4.955882574624527,9.911765149249055,-3.902861808709524,-1.053020765915003
49,3,10,-2.849841042794541,5.699682085589082,-1.424920521397269,-1.424920521397272
50,1,784,.000000000000000,.000000000000000,-2.477941287312260,2.477941287312260
50,2,256,-4.955882574624504,9.911765149249009,-3.902891146599077,-1.052991428025431
50,3,10,-2.849899718573636,5.699799437147273,-1.424949859286820,-1.424949859286817
51,1,784,.000000000000000,.000000000000000,-2.477941287312254,2.477941287312254
51,2,256,-4.955882574624463,9.911765149248925,-3.902836742508651,-1.053045832115816
51,3,10,-2.849790910392787,5.699581820785575,-1.424895455196394,-1.424895455196393
52,1,784,.000000000000000,.000000000000000,-2.477941287312256,2.477941287312256
52,2,256,-4.955882574624546,9.911765149249092,-3.902885832829078,-1.052996741795467
52,3,10,-2.849889091033643,5.699778182067286,-1.424944545516823,-1.424944545516820
53,1,784,.000000000000000,.000000000000000,-2.477941287312256,2.477941287312256
53,2,256,-4.955882574624486,9.911765149248971,-3.902803185380014,-1.053079389244469
53,3,10,-2.849723796135514,5.699447592271029,-1.424861898067758,-1.424861898067756
54,1,784,.000000000000000,.000000000000000,-2.477941287312256,2.477941287312256
54,2,256,-4.955882574624510,9.911765149249019,-3.902888510945646,-1.052994063678862
54,3,10,-2.849894447266778,5.699788894533556,-1.424947223633388,-1.424947223633390
55,1,784,.000000000000000,.000000000000000,-2.477941287312256,2.477941287312256
55,2,256,-4.955882574624455,9.911765149248911,-3.902829491984601,-1.053053082639854
55,3,10,-2.849776409344690,5.699552818689379,-1.424888204672346,-1.424888204672343
56,1,784,.000000000000000,.000000000000000,-2.477941287312259,2.477941287312259
56,2,256,-4.955882574624514,9.911765149249028,-3.902852067954232,-1.053030506670287
56,3,10,-2.849821561283946,5.699643122567892,-1.424910780641974,-1.424910780641972
57,1,784,.000000000000000,.000000000000000,-2.477941287312259,2.477941287312259
57,2,256,-4.955882574624543,9.911765149249087,-3.902832015594834,-1.053050559029709
57,3,10,-2.849781456565165,5.699562913130331,-1.424890728282580,-1.424890728282585
58,1,784,.000000000000000,.000000000000000,-2.477941287312258,2.477941287312258
58,2,256,-4.955882574624495,9.911765149248991,-3.902827673392348,-1.053054901232140
58,3,10,-2.849772772160190,5.699545544320380,-1.424886386080094,-1.424886386080096
59,1,784,.000000000000000,.000000000000000,-2.477941287312256,2.477941287312256
59,2,256,-4.955882574624503,9.911765149249007,-3.902838380260287,-1.053044194364214
59,3,10,-2.849794185896060,5.699588371792121,-1.424897092948031,-1.424897092948029
60,1,784,.000000000000000,.000000000000000,-2.477941287312257,2.477941287312257
60,2,256,-4.955882574624544,9.911765149249089,-3.902849301749477,-1.053033272875070
60,3,10,-2.849816028874447,5.699632057748893,-1.424908014437223,-1.424908014437224
61,1,784,.000000000000000,.000000000000000,-2.477941287312257,2.477941287312257
61,2,256,-4.955882574624537,9.911765149249074,-3.902941167595492,-1.052941407029045
61,3,10,-2.849999760566480,5.699999521132961,-1.424999880283238,-1.424999880283243
62,1,784,.000000000000000,.000000000000000,-2.477941287312257,2.477941287312257
62,2,256,-4.955882574624546,9.911765149249092,-3.902815456684491,-1.053067117940056
62,3,10,-2.849748338744471,5.699496677488941,-1.424874169372236,-1.424874169372234
63,1,784,.000000000000000,.000000000000000,-2.477941287312254,2.477941287312254
63,2,256,-4.955882574624524,9.911765149249048,-3.902837392464003,-1.053045182160520
63,3,10,-2.849792210303491,5.699584420606981,-1.424896105151747,-1.424896105151743
64,1,784,.000000000000000,.000000000000000,-2.477941287312259,2.477941287312259
64,2,256,-4.955882574624519,9.911765149249037,-3.902874515307505,-1.053008059317013
64,3,10,-2.849866455990493,5.699732911980986,-1.424933227995247,-1.424933227995246
65,1,784,.000000000000000,.000000000000000,-2.477941287312258,2.477941287312258
65,2,256,-4.955882574624493,9.911765149248986,-3.902788454669243,-1.053094119955250
65,3,10,-2.849694334713972,5.699388669427944,-1.424847167356987,-1.424847167356985
66,1,784,.000000000000000,.000000000000000,-2.477941287312253,2.477941287312253
66,2,256,-4.955882574624511,9.911765149249023,-3.902846121165464,-1.053036453459047
66,3,10,-2.849809667706425,5.699619335412851,-1.424904833853210,-1.424904833853215
67,1,784,.000000000000000,.000000000000000,-2.477941287312259,2.477941287312259
67,2,256,-4.955882574624535,9.911765149249069,-3.902830864768907,-1.053051709855628
67,3,10,-2.849779154913304,5.699558309826608,-1.424889577456651,-1.424889577456653
68,1,784,.000000000000000,.000000000000000,-2.477941287312259,2.477941287312259
68,2,256,-4.955882574624525,9.911765149249050,-3.902817268718063,-1.053065305906464
68,3,10,-2.849751962811609,5.699503925623217,-1.424875981405804,-1.424875981405805
69,1,784,.000000000000000,.000000000000000,-2.477941287312255,2.477941287312255
69,2,256,-4.955882574624542,9.911765149249083,-3.902841846308817,-1.053040728315725
69,3,10,-2.849801117993127,5.699602235986253,-1.424900558996562,-1.424900558996564
70,1,784,.000000000000000,.000000000000000,-2.477941287312255,2.477941287312255
70,2,256,-4.955882574624551,9.911765149249101,-3.902816481655941,-1.053066092968607
70,3,10,-2.849750388687378,5.699500777374755,-1.424875194343686,-1.424875194343692
71,1,784,.000000000000000,.000000000000000,-2.477941287312254,2.477941287312254
71,2,256,-4.955882574624535,9.911765149249069,-3.902794013459621,-1.053088561164914
71,3,10,-2.849705452294738,5.699410904589476,-1.424852726147367,-1.424852726147371
72,1,784,.000000000000000,.000000000000000,-2.477941287312261,2.477941287312261
72,2,256,-4.955882574624511,9.911765149249021,-3.902860289457175,-1.053022285167337
72,3,10,-2.849838004289846,5.699676008579693,-1.424919002144920,-1.424919002144926
73,1,784,.000000000000000,.000000000000000,-2.477941287312256,2.477941287312256
73,2,256,-4.955882574624533,9.911765149249065,-3.902874768970157,-1.053007805654371
73,3,10,-2.849866963315804,5.699733926631607,-1.424933481657902,-1.424933481657901
74,1,784,.000000000000000,.000000000000000,-2.477941287312257,2.477941287312257
74,2,256,-4.955882574624515,9.911765149249030,-3.902831048665513,-1.053051525959003
74,3,10,-2.849779522706500,5.699559045412999,-1.424889761353253,-1.424889761353247
75,1,784,.000000000000000,.000000000000000,-2.477941287312260,2.477941287312260
75,2,256,-4.955882574624519,9.911765149249039,-3.902856087989001,-1.053026486635517
75,3,10,-2.849829601353495,5.699659202706990,-1.424914800676744,-1.424914800676750
76,1,784,.000000000000000,.000000000000000,-2.477941287312259,2.477941287312259
76,2,256,-4.955882574624533,9.911765149249065,-3.902836822820133,-1.053045751804399
76,3,10,-2.849791071015750,5.699582142031500,-1.424895535507875,-1.424895535507875
77,1,784,.000000000000000,.000000000000000,-2.477941287312261,2.477941287312261
77,2,256,-4.955882574624518,9.911765149249035,-3.902836319586953,-1.053046255037562
77,3,10,-2.849790064549393,5.699580129098786,-1.424895032274697,-1.424895032274695
78,1,784,.000000000000000,.000000000000000,-2.477941287312261,2.477941287312261
78,2,256,-4.955882574624496,9.911765149248993,-3.902873384612966,-1.053009190011533
78,3,10,-2.849864194601412,5.699728389202825,-1.424932097300708,-1.424932097300704
79,1,784,.000000000000000,.000000000000000,-2.477941287312256,2.477941287312256
79,2,256,-4.955882574624533,9.911765149249065,-3.902900330126163,-1.052982244498374
79,3,10,-2.849918085627819,5.699836171255638,-1.424959042813907,-1.424959042813912
80,1,784,.000000000000000,.000000000000000,-2.477941287312261,2.477941287312261
80,2,256,-4.955882574624503,9.911765149249007,-3.902860450715568,-1.053022123908936
80,3,10,-2.849838326806621,5.699676653613243,-1.424919163403310,-1.424919163403311
81,1,784,.000000000000000,.000000000000000,-2.477941287312257,2.477941287312257
81,2,256,-4.955882574624495,9.911765149248989,-3.902802326426133,-1.053080248198361
81,3,10,-2.849722078227745,5.699444156455491,-1.424861039113876,-1.424861039113869
82,1,784,.000000000000000,.000000000000000,-2.477941287312259,2.477941287312259
82,2,256,-4.955882574624538,9.911765149249076,-3.902870870971512,-1.053011703653030
82,3,10,-2.849859167318503,5.699718334637007,-1.424929583659254,-1.424929583659249
83,1,784,.000000000000000,.000000000000000,-2.477941287312257,2.477941287312257
83,2,256,-4.955882574624538,9.911765149249076,-3.902880519047446,-1.053002055577092
83,3,10,-2.849878463470385,5.699756926940769,-1.424939231735190,-1.424939231735194
84,1,784,.000000000000000,.000000000000000,-2.477941287312253,2.477941287312253
84,2,256,-4.955882574624549,9.911765149249097,-3.902854076258877,-1.053028498365673
84,3,10,-2.849825577893244,5.699651155786487,-1.424912788946623,-1.424912788946621
85,1,784,.000000000000000,.000000000000000,-2.477941287312258,2.477941287312258
85,2,256,-4.955882574624525,9.911765149249050,-3.902926346021406,-1.052956228603121
85,3,10,-2.849970117418291,5.699940234836581,-1.424985058709148,-1.424985058709142
86,1,784,.000000000000000,.000000000000000,-2.477941287312258,2.477941287312258
86,2,256,-4.955882574624539,9.911765149249078,-3.902851652284910,-1.053030922339630
86,3,10,-2.849820729945305,5.699641459890610,-1.424910364972652,-1.424910364972653
87,1,784,.000000000000000,.000000000000000,-2.477941287312255,2.477941287312255
87,2,256,-4.955882574624522,9.911765149249044,-3.902882082552051,-1.053000492072473
87,3,10,-2.849881590479592,5.699763180959184,-1.424940795239795,-1.424940795239797
88,1,784,.000000000000000,.000000000000000,-2.477941287312257,2.477941287312257
88,2,256,-4.955882574624486,9.911765149248971,-3.902920729823389,-1.052961844801092
88,3,10,-2.849958885022272,5.699917770044545,-1.424979442511136,-1.424979442511137
89,1,784,.000000000000000,.000000000000000,-2.477941287312255,2.477941287312255
89,2,256,-4.955882574624537,9.911765149249074,-3.902945416360214,-1.052937158264327
89,3,10,-2.850008258095918,5.700016516191837,-1.425004129047958,-1.425004129047960
90,1,784,.000000000000000,.000000000000000,-2.477941287312257,2.477941287312257
90,2,256,-4.955882574624543,9.911765149249087,-3.902967529233336,-1.052915045391207
90,3,10,-2.850052483842160,5.700104967684320,-1.425026241921080,-1.425026241921080
91,1,784,.000000000000000,.000000000000000,-2.477941287312255,2.477941287312255
91,2,256,-4.955882574624541,9.911765149249081,-3.902908936211442,-1.052973638413095
91,3,10,-2.849935297798371,5.699870595596742,-1.424967648899187,-1.424967648899184
92,1,784,.000000000000000,.000000000000000,-2.477941287312259,2.477941287312259
92,2,256,-4.955882574624521,9.911765149249042,-3.902900153173952,-1.052982421450568
92,3,10,-2.849917731723393,5.699835463446785,-1.424958865861696,-1.424958865861696
93,1,784,.000000000000000,.000000000000000,-2.477941287312259,2.477941287312259
93,2,256,-4.955882574624474,9.911765149248948,-3.902867838078995,-1.053014736545478
93,3,10,-2.849853101533480,5.699706203066960,-1.424926550766740,-1.424926550766740
94,1,784,.000000000000000,.000000000000000,-2.477941287312260,2.477941287312260
94,2,256,-4.955882574624530,9.911765149249060,-3.902839963943479,-1.053042610681050
94,3,10,-2.849797353262447,5.699594706524893,-1.424898676631223,-1.424898676631223
95,1,784,.000000000000000,.000000000000000,-2.477941287312255,2.477941287312255
95,2,256,-4.955882574624484,9.911765149248968,-3.902845927085083,-1.053036647539404
95,3,10,-2.849809279545648,5.699618559091296,-1.424904639772824,-1.424904639772824
96,1,784,.000000000000000,.000000000000000,-2.477941287312262,2.477941287312262
96,2,256,-4.955882574624489,9.911765149248978,-3.902780361191275,-1.053102213433213
96,3,10,-2.849678147758038,5.699356295516075,-1.424839073879022,-1.424839073879016
97,1,784,.000000000000000,.000000000000000,-2.477941287312257,2.477941287312257
97,2,256,-4.955882574624549,9.911765149249097,-3.902838317214904,-1.053044257409649
97,3,10,-2.849794059805288,5.699588119610576,-1.424897029902646,-1.424897029902641
98,1,784,.000000000000000,.000000000000000,-2.477941287312257,2.477941287312257
98,2,256,-4.955882574624501,9.911765149249002,-3.902888849361286,-1.052993725263216
98,3,10,-2.849895124098061,5.699790248196122,-1.424947562049030,-1.424947562049032
99,1,784,.000000000000000,.000000000000000,-2.477941287312256,2.477941287312256
99,2,256,-4.955882574624539,9.911765149249078,-3.902807615464759,-1.053074959159779
99,3,10,-2.849732656305003,5.699465312610006,-1.424866328152504,-1.424866328152500
100,1,784,.000000000000000,.000000000000000,-2.477941287312256,2.477941287312256
100,2,256,-4.955882574624484,9.911765149248968,-3.902898891252695,-1.052983683371790
100,3,10,-2.849915207880883,5.699830415761766,-1.424957603940440,-1.424957603940442
101,1,784,.000000000000000,.000000000000000,-2.477941287312257,2.477941287312257
101,2,256,-4.955882574624507,9.911765149249014,-3.902792091481000,-1.053090483143503
101,3,10,-2.849701608337494,5.699403216674988,-1.424850804168746,-1.424850804168747
102,1,784,.000000000000000,.000000000000000,-2.477941287312258,2.477941287312258
102,2,256,-4.955882574624487,9.911765149248973,-3.902927729632810,-1.052954844991678
102,3,10,-2.849972884641106,5.699945769282212,-1.424986442320553,-1.424986442320553
103,1,784,.000000000000000,.000000000000000,-2.477941287312257,2.477941287312257
103,2,256,-4.955882574624528,9.911765149249057,-3.902798060984867,-1.053084513639666
103,3,10,-2.849713547345231,5.699427094690462,-1.424856773672612,-1.424856773672619
104,1,784,.000000000000000,.000000000000000,-2.477941287312257,2.477941287312257
104,2,256,-4.955882574624551,9.911765149249103,-3.902863846385989,-1.053018728238560
104,3,10,-2.849845118147464,5.699690236294927,-1.424922559073734,-1.424922559073730
105,1,784,.000000000000000,.000000000000000,-2.477941287312256,2.477941287312256
105,2,256,-4.955882574624470,9.911765149248939,-3.902901579210965,-1.052980995413507
105,3,10,-2.849920583797414,5.699841167594828,-1.424960291898708,-1.424960291898706
106,1,784,.000000000000000,.000000000000000,-2.477941287312254,2.477941287312254
106,2,256,-4.955882574624494,9.911765149248987,-3.902880781049221,-1.053001793575270
106,3,10,-2.849878987473937,5.699757974947874,-1.424939493736967,-1.424939493736971
107,1,784,.000000000000000,.000000000000000,-2.477941287312258,2.477941287312258
107,2,256,-4.955882574624510,9.911765149249019,-3.902901100843605,-1.052981473780901
107,3,10,-2.849919627062705,5.699839254125409,-1.424959813531351,-1.424959813531354
108,1,784,.000000000000000,.000000000000000,-2.477941287312256,2.477941287312256
108,2,256,-4.955882574624527,9.911765149249055,-3.902875677494155,-1.053006897130369
108,3,10,-2.849868780363805,5.699737560727610,-1.424934390181901,-1.424934390181903
109,1,784,.000000000000000,.000000000000000,-2.477941287312258,2.477941287312258
109,2,256,-4.955882574624494,9.911765149248987,-3.902873587244089,-1.053008987380406
109,3,10,-2.849864599863663,5.699729199727326,-1.424932299931833,-1.424932299931830
110,1,784,.000000000000000,.000000000000000,-2.477941287312259,2.477941287312259
110,2,256,-4.955882574624521,9.911765149249042,-3.902869365216882,-1.053013209407640
110,3,10,-2.849856155809252,5.699712311618504,-1.424928077904626,-1.424928077904626
111,1,784,.000000000000000,.000000000000000,-2.477941287312260,2.477941287312260
111,2,256,-4.955882574624560,9.911765149249121,-3.902838489543467,-1.053044085081090
111,3,10,-2.849794404462428,5.699588808924856,-1.424897202231212,-1.424897202231217
112,1,784,.000000000000000,.000000000000000,-2.477941287312257,2.477941287312257
112,2,256,-4.955882574624469,9.911765149248938,-3.902868541012760,-1.053014033611713
112,3,10,-2.849854507401008,5.699709014802016,-1.424927253700505,-1.424927253700503
113,1,784,.000000000000000,.000000000000000,-2.477941287312262,2.477941287312262
113,2,256,-4.955882574624484,9.911765149248968,-3.902891685970753,-1.052990888653736
113,3,10,-2.849900797316991,5.699801594633983,-1.424950398658496,-1.424950398658495
114,1,784,.000000000000000,.000000000000000,-2.477941287312258,2.477941287312258
114,2,256,-4.955882574624519,9.911765149249037,-3.902774790858257,-1.053107783766267
114,3,10,-2.849667007092000,5.699334014184001,-1.424833503545999,-1.424833503546001
115,1,784,.000000000000000,.000000000000000,-2.477941287312259,2.477941287312259
115,2,256,-4.955882574624542,9.911765149249083,-3.902926190426015,-1.052956384198525
115,3,10,-2.849969806227525,5.699939612455050,-1.424984903113762,-1.424984903113762
116,1,784,.000000000000000,.000000000000000,-2.477941287312256,2.477941287312256
116,2,256,-4.955882574624525,9.911765149249050,-3.902881832523920,-1.053000742100607
116,3,10,-2.849881090423325,5.699762180846649,-1.424940545211664,-1.424940545211661
