shuffle_id,status,max_real_part,min_kappa_in,min_kappa_out
35,stable,-48.12086025147255,-37.87913974852745,-17.12637878028909
36,stable,-46.26057933356788,-39.73942066643212,-17.54342688547331
37,stable,-46.65237033176527,-39.34762966823473,-19.28520718455547
38,stable,-45.12213470463757,-40.87786529536243,-16.70098906452768
39,stable,-49.08556190614763,-36.91443809385237,-16.78164047806058
40,stable,-45.99857298400821,-40.00142701599179,-17.35541548785841
41,stable,-47.31536096470518,-38.68463903529482,-16.58799409677158
42,stable,-45.31604445556877,-40.68395554443123,-17.25754507773672
43,stable,-45.96082777895208,-40.03917222104792,-17.02541088405997
44,stable,-47.43235152534908,-38.56764847465092,-19.19901677063899
45,stable,-48.11758242731594,-37.88241757268406,-16.76402791484725
46,stable,-45.30274620411365,-40.69725379588635,-16.28028810270189
47,stable,-45.70613669726299,-40.29386330273701,-18.90482663809962
48,stable,-47.74752614021418,-38.25247385978582,-16.44534257068881
49,stable,-44.71379427607098,-41.28620572392902,-16.93229490366139
50,stable,-46.72535972617334,-39.27464027382666,-19.51449979117024
51,stable,-48.08912469120696,-37.91087530879304,-17.13354106049519
52,stable,-47.62568010562973,-38.37431989437027,-16.88675931643957
53,stable,-46.24659614232951,-39.75340385767049,-15.76257633330533
54,stable,-46.18258226432954,-39.81741773567046,-16.80022382806055
55,stable,-47.64890128358093,-38.35109871641907,-19.35160169910523
56,stable,-48.21278814447578,-37.78721185552422,-17.54972259499482
57,stable,-46.43360947478504,-39.56639052521496,-17.42063283035532
58,stable,-45.49278872358263,-40.50721127641737,-18.67671091173543
59,stable,-47.04561424671556,-38.95438575328444,-17.50751734273217
60,stable,-45.89800132560777,-40.10199867439223,-18.77732532646041
61,stable,-44.06395257680560,-41.93604742319440,-16.78784537446506
62,stable,-44.03404909183155,-41.96595090816845,-18.46546731330454
63,stable,-48.32062156806933,-37.67937843193067,-17.82672885898501
64,stable,-45.16945428611507,-40.83054571388493,-16.69098863605905
65,stable,-46.97976326088701,-39.02023673911299,-16.33110232354375
66,stable,-47.75492412640597,-38.24507587359403,-19.91792156139854
67,stable,-42.77838665453237,-43.22161334546763,-17.58286068341113
68,stable,-47.89598005956213,-38.10401994043787,-17.85458332666894
69,stable,-42.93952546824585,-43.06047453175415,-17.33923531498294
70,stable,-46.29300569025509,-39.70699430974491,-17.19479808211327
71,stable,-47.20921483322127,-38.79078516677873,-16.55559832288418
72,stable,-48.42069785321655,-37.57930214678345,-17.25022368435748
73,stable,-45.89105363175622,-40.10894636824378,-16.73720684726140
74,stable,-47.47303117581760,-38.52696882418240,-17.68121555968537
75,stable,-46.34946546032006,-39.65053453967994,-17.28982960319263
76,stable,-47.48080886127354,-38.51919113872646,-17.95101748051820
77,stable,-45.51254187347513,-40.48745812652487,-18.01429301692406
78,stable,-47.28872226271778,-38.71127773728222,-16.62914564923267
79,stable,-44.09141175978584,-41.90858824021416,-16.62839209452795
80,stable,-48.67142686166335,-37.32857313833665,-16.71413317206316
81,stable,-45.54437836733996,-40.45562163266004,-18.69161434643320
82,stable,-45.86648982061160,-40.13351017938840,-16.40574378987549
83,stable,-46.38145912508480,-39.61854087491520,-17.76327920549375
84,stable,-48.66018415042345,-37.33981584957655,-16.42400363563502
85,stable,-45.79922823605739,-40.20077176394261,-17.42792667337926
86,stable,-46.38485398120247,-39.61514601879753,-16.99244794412516
87,stable,-46.54657122812932,-39.45342877187068,-16.99182302843110
88,stable,-40.38951550570346,-45.61048449429654,-17.77006748747226
89,stable,-48.81080626961921,-37.18919373038079,-17.01593575681181
90,stable,-46.09488331971806,-39.90511668028194,-18.62600929502514
91,stable,-47.41929759806953,-38.58070240193047,-16.18994450473110
92,stable,-46.85956339767290,-39.14043660232710,-17.01568615337601
93,stable,-47.77986653533299,-38.22013346466701,-19.09139499688172
94,stable,-46.74580589498510,-39.25419410501490,-17.97293803864159
95,stable,-46.63468202938748,-39.36531797061252,-16.53435850987444
96,stable,-46.68926418591582,-39.31073581408418,-16.39190192858223
97,stable,-48.22094136160013,-37.77905863839987,-16.55063836125191
98,stable,-46.40128038052353,-39.59871961947647,-17.06388225127012
99,stable,-40.23147505686211,-45.76852494313789,-16.52433647942962
100,stable,-45.52219229249749,-40.47780770750251,-18.02636874665041
101,stable,-43.28336210525595,-42.71663789474405,-16.92494988915860
102,stable,-46.54154509113869,-39.45845490886131,-16.74759018269833
103,stable,-48.61158784871805,-37.38841215128195,-17.56756731725545
104,stable,-44.64469965631724,-41.35530034368276,-17.92106901365332
105,stable,-47.10128314545364,-38.89871685454636,-17.50182443903759
106,stable,-48.01032561087050,-37.98967438912950,-17.60045150201768
107,stable,-46.66564547493726,-39.33435452506274,-18.19956714950968
108,stable,-47.38531195751602,-38.61468804248398,-17.11800392367877
109,stable,-48.35835701375981,-37.64164298624019,-16.31098034320166
110,stable,-44.30803387172637,-41.69196612827363,-16.79725496738683
111,stable,-46.10402907620301,-39.89597092379699,-16.08820250048302
112,stable,-43.54392375882890,-42.45607624117110,-17.26034180342685
113,stable,-45.20406358822947,-40.79593641177053,-16.56730690430595
114,stable,-45.11872409304488,-40.88127590695512,-16.45960921642836
115,stable,-46.55566259641091,-39.44433740358909,-17.35316635016352
116,stable,-45.42006659024628,-40.57993340975372,-18.70116391518968
117,stable,-45.66667476981820,-40.33332523018180,-17.30698508420028
118,stable,-44.50636423697506,-41.49363576302494,-20.33259337014169
119,stable,-48.19278386420046,-37.80721613579954,-17.44949043932138
120,stable,-47.09252921966254,-38.90747078033746,-17.46810899328557
121,stable,-48.15599208480853,-37.84400791519147,-17.89079051598674
122,stable,-47.03485900593660,-38.96514099406340,-17.74954115250148
123,stable,-44.53953348507639,-41.46046651492361,-16.89066529483534
124,stable,-45.18714677538082,-40.81285322461918,-17.42057143850252
125,stable,-45.75976842019008,-40.24023157980992,-17.50108784856275
126,stable,-46.94671784217644,-39.05328215782356,-16.89874661690556
127,stable,-44.92268626671284,-41.07731373328716,-16.67771463270765
128,stable,-47.17348776607469,-38.82651223392531,-17.02820986387087
129,stable,-47.25105807175714,-38.74894192824286,-17.16777316585649
130,stable,-45.14301425410667,-40.85698574589333,-17.95806697325315
131,stable,-43.83869784529088,-42.16130215470912,-17.26441566603899
132,stable,-46.38438345280883,-39.61561654719117,-18.79230851102329
133,stable,-46.80411019970779,-39.19588980029221,-16.31218077999074
134,stable,-47.60095114572323,-38.39904885427677,-17.46374161331914
135,stable,-43.05174513958627,-42.94825486041373,-17.38309728680179
136,stable,-48.88391760126251,-37.11608239873749,-16.98363170120865
137,stable,-44.49889671837445,-41.50110328162555,-17.07970034331083
138,stable,-46.79811723138846,-39.20188276861154,-16.99021352449199
139,stable,-45.98767757662426,-40.01232242337574,-19.46383258025162
140,stable,-44.84240823220171,-41.15759176779829,-18.02730260118551
141,stable,-48.79240639413183,-37.20759360586817,-17.37768870354921
142,stable,-43.74932013772195,-42.25067986227805,-17.45041065086843
143,stable,-46.51418052359077,-39.48581947640923,-17.28848699841183
144,stable,-47.02382110625331,-38.97617889374669,-18.76629751725704
145,stable,-49.16746852111100,-36.83253147888900,-15.93228490476031
146,stable,-46.89497389030294,-39.10502610969706,-17.08542570297141
147,stable,-46.06945078288845,-39.93054921711155,-17.00904473449918
148,stable,-45.91712592236581,-40.08287407763419,-16.91396512091160
149,stable,-43.05402505185339,-42.94597494814661,-16.29856448411010
150,stable,-46.51477551736025,-39.48522448263975,-17.95913729104359
151,stable,-47.40972874961153,-38.59027125038847,-16.71712739532813
152,stable,-47.16069280715601,-38.83930719284399,-18.07483481382951
153,stable,-47.32664361319621,-38.67335638680379,-19.77647650265135
154,stable,-45.45339380006772,-40.54660619993228,-17.45139481128535
155,stable,-49.32288732832239,-36.67711267167761,-16.18346660188399
156,stable,-45.01039712084457,-40.98960287915543,-18.68487591319717
157,stable,-46.44993664539106,-39.55006335460894,-18.24978523631580
158,stable,-44.33603452833631,-41.66396547166369,-17.08253446429444
159,stable,-45.95864260943017,-40.04135739056983,-17.58844295568997
160,stable,-45.95630124806848,-40.04369875193152,-16.71705288489466
161,stable,-44.05898706204607,-41.94101293795393,-17.02510651803459
162,stable,-42.88303629614529,-43.11696370385471,-19.64073645276949
163,stable,-45.36182069324423,-40.63817930675577,-16.83929952257313
164,stable,-47.39424754679203,-38.60575245320797,-18.08576048881514
165,stable,-45.45961375496699,-40.54038624503301,-16.53573831851827
166,stable,-44.59486803298933,-41.40513196701067,-17.37610394198782
167,stable,-47.51902291923761,-38.48097708076239,-18.72113693653955
168,stable,-43.14693857046950,-42.85306142953050,-18.09510749203037
169,stable,-47.23046760418219,-38.76953239581781,-16.40974015550455
170,stable,-46.55799637993914,-39.44200362006086,-17.63255325658247
171,stable,-48.88180523284245,-37.11819476715755,-16.47078694053926
172,stable,-46.12614123453386,-39.87385876546614,-16.56776563386666
173,stable,-48.00869314072770,-37.99130685927230,-17.21715842501726
174,stable,-45.64796482495149,-40.35203517504851,-18.54714503989089
175,stable,-42.19923407360329,-43.80076592639671,-18.20694071846083
176,stable,-45.39665299228363,-40.60334700771637,-17.31076457467861
177,stable,-42.77095255509630,-43.22904744490370,-17.58271068918111
178,stable,-43.31998106420360,-42.68001893579640,-17.93251527415123
179,stable,-46.99524387247948,-39.00475612752052,-16.50773200392723
180,stable,-46.14859635365428,-39.85140364634572,-17.56360741253593
181,stable,-47.92063954269906,-38.07936045730094,-17.02049689705018
182,stable,-45.57094654813409,-40.42905345186591,-18.17238152038772
183,stable,-44.14352606589091,-41.85647393410909,-17.55362806378616
184,stable,-45.98220182242221,-40.01779817757779,-16.46029160590842
185,stable,-46.52736399151036,-39.47263600848964,-16.78014152153628
186,stable,-45.30600849022449,-40.69399150977551,-17.76958039996680
187,stable,-46.19546980936752,-39.80453019063248,-17.52068809303455
188,stable,-47.30290407207212,-38.69709592792788,-16.51586518925615
189,stable,-46.55767814067076,-39.44232185932924,-17.43401319644181
190,stable,-48.23669220688680,-37.76330779311320,-16.29391024957658
191,stable,-43.61975861739484,-42.38024138260516,-18.82318681725519
192,stable,-43.78558979593799,-42.21441020406201,-17.65343130053952
193,stable,-44.95492937959352,-41.04507062040648,-17.62051640852587
194,stable,-46.66355584084522,-39.33644415915478,-17.61016489501344
195,stable,-47.54361127944139,-38.45638872055861,-19.82793211083390
196,stable,-45.35141633034800,-40.64858366965200,-15.83831653080415
197,stable,-45.69061717208751,-40.30938282791249,-17.00474269639562
198,stable,-45.29252614609140,-40.70747385390860,-19.55089460909949
199,stable,-43.29632514726836,-42.70367485273164,-17.94709949905518
200,stable,-46.10895862849429,-39.89104137150571,-16.34695077419747
201,stable,-47.76686777644136,-38.23313222355864,-15.96451070980402
202,stable,-47.83572125814680,-38.16427874185320,-16.61417496181093
203,stable,-48.54684521607123,-37.45315478392877,-17.50191128393635
204,stable,-46.06237516959663,-39.93762483040337,-16.73955229308922
205,stable,-45.52352228315431,-40.47647771684569,-19.17220276509761
206,stable,-44.73222484681901,-41.26777515318099,-18.33957214473048
207,stable,-48.71648139407625,-37.28351860592375,-17.09660453750985
208,stable,-46.05977134513887,-39.94022865486113,-16.19642605807167
209,stable,-47.20258619604283,-38.79741380395717,-17.74364007893018
210,stable,-46.68182382654049,-39.31817617345951,-16.72906003428943
211,stable,-48.08013598199614,-37.91986401800386,-17.62024886714062
212,stable,-47.57426144622877,-38.42573855377123,-17.64055038848892
213,stable,-46.36107544731931,-39.63892455268069,-16.57512663805392
214,stable,-44.08470651974494,-41.91529348025506,-18.33586915543128
215,stable,-44.72514397467603,-41.27485602532397,-18.97557158308337
216,stable,-47.33578303610557,-38.66421696389443,-17.71173384808935
217,stable,-47.52537277223018,-38.47462722776982,-17.88939343963284
218,stable,-47.39968656626297,-38.60031343373703,-16.66617660167867
219,stable,-46.83094672136940,-39.16905327863060,-17.32532388059190
220,stable,-46.67730716068763,-39.32269283931237,-17.24665139731951
221,stable,-47.07493959498242,-38.92506040501758,-15.94206079363357
222,stable,-42.90341054827877,-43.09658945172123,-17.69066578731872
223,stable,-48.50135184728424,-37.49864815271576,-17.33575492104865
224,stable,-46.38481146298000,-39.61518853702000,-17.53410357949906
225,stable,-43.72368210852073,-42.27631789147927,-18.00339468632592
226,stable,-42.12877560122843,-43.87122439877157,-17.98449819860980
227,stable,-47.52431622895529,-38.47568377104471,-17.10686457855627
228,stable,-47.12285345322744,-38.87714654677256,-19.97037754836492
229,stable,-46.70309099217411,-39.29690900782589,-17.76271905214526
230,stable,-47.77982150926255,-38.22017849073745,-16.33302457816899
231,stable,-45.27116118578851,-40.72883881421149,-17.49224445829168
232,stable,-47.16937301576581,-38.83062698423419,-15.76731250724515
233,stable,-43.33654311174178,-42.66345688825822,-18.30578337539919
234,stable,-41.87259717902634,-44.12740282097366,-18.07004930824041
235,stable,-45.52073088218458,-40.47926911781542,-17.60613498400198
236,stable,-44.99683041385288,-41.00316958614712,-17.13357093674131
237,stable,-47.73865013045724,-38.26134986954276,-17.34837219468318
238,stable,-46.27497041207971,-39.72502958792029,-17.88749198135338
239,stable,-48.63480520312442,-37.36519479687558,-16.82879109238274
240,stable,-42.12418102810625,-43.87581897189375,-17.30493925849441
241,stable,-45.35431203096232,-40.64568796903768,-17.02782335324446
242,stable,-44.98534984296748,-41.01465015703252,-17.55937777017243
243,stable,-45.50005939456241,-40.49994060543759,-17.97390292614000
244,stable,-48.19793078996008,-37.80206921003992,-18.01417572950959
245,stable,-47.33129092069430,-38.66870907930570,-16.90883710840717
246,stable,-46.77188349442440,-39.22811650557560,-16.83688718185294
247,stable,-46.23390855747857,-39.76609144252143,-17.54997610367718
248,stable,-44.55034084827639,-41.44965915172361,-17.09921111271251
249,stable,-46.28020602199831,-39.71979397800169,-16.44028277003963
250,stable,-46.07101124653127,-39.92898875346873,-17.43840537103824
251,stable,-48.68887951815213,-37.31112048184787,-16.21001119492576
252,stable,-46.53866457265394,-39.46133542734606,-19.47648555817432
253,stable,-49.07624404443777,-36.92375595556223,-17.98423126964190
254,stable,-46.79034645795764,-39.20965354204236,-17.51381558203138
255,stable,-47.80910967101227,-38.19089032898773,-17.65412556554656
256,stable,-46.82946152135264,-39.17053847864736,-18.24633301892391
257,stable,-47.93635041237576,-38.06364958762424,-18.08602107921615
258,stable,-44.07575757271843,-41.92424242728157,-16.30579998320900
259,stable,-46.85464167140890,-39.14535832859110,-16.39158899825998
260,stable,-45.80203341820197,-40.19796658179803,-17.21506709410460
261,stable,-47.66488302388461,-38.33511697611539,-16.86057846585754
262,stable,-46.66077131280326,-39.33922868719674,-18.12565896875458
263,stable,-45.83199690427864,-40.16800309572136,-17.79097471915156
264,stable,-43.53945484478027,-42.46054515521973,-15.94268598267809
265,stable,-46.53031506690604,-39.46968493309396,-16.38947225245647
266,stable,-48.36125585068294,-37.63874414931706,-17.43412645242643
267,stable,-46.76167545570934,-39.23832454429066,-18.19034565445327
268,stable,-47.19764912620303,-38.80235087379697,-18.46599306115240
269,stable,-48.38460780943569,-37.61539219056431,-17.99737842277864
270,stable,-42.68448261583399,-43.31551738416601,-17.14096770346805
271,stable,-47.96070344070904,-38.03929655929096,-17.24657401395962
272,stable,-47.10845067318587,-38.89154932681413,-16.99516054693413
273,stable,-47.28966052271426,-38.71033947728574,-17.60613819319406
274,stable,-47.66053094607923,-38.33946905392077,-16.43558818940073
275,stable,-47.68563509103842,-38.31436490896158,-17.42976076336345
276,stable,-46.69139316276414,-39.30860683723586,-17.24640008597635
277,stable,-47.15937092860986,-38.84062907139014,-17.45873458305141
278,stable,-48.43890366317646,-37.56109633682354,-18.82011116814101
279,stable,-44.57629674695636,-41.42370325304364,-16.86692209646571
280,stable,-46.10285140031192,-39.89714859968808,-16.70074495894369
281,stable,-44.55336859758427,-41.44663140241573,-18.66777161497157
282,stable,-43.70445510772697,-42.29554489227303,-17.77683395118220
283,stable,-44.15034949965775,-41.84965050034225,-16.87700222851709
284,stable,-44.23948356241453,-41.76051643758547,-16.81257996511704
285,stable,-48.51099115163379,-37.48900884836621,-16.49971234047553
286,stable,-46.82062754615981,-39.17937245384019,-16.98479809815763
287,stable,-46.18844320700737,-39.81155679299263,-17.96999117522500
288,stable,-48.24380065315199,-37.75619934684801,-16.73670081049204
289,stable,-46.68153087839892,-39.31846912160108,-17.03524256235687
290,stable,-46.50607244423009,-39.49392755576991,-18.48978104948765
291,stable,-46.94458355565439,-39.05541644434561,-16.85208259650972
292,stable,-45.56232387975615,-40.43767612024385,-19.46536530152662
293,stable,-45.19782573985503,-40.80217426014497,-17.47169787110761
294,stable,-47.34044401580468,-38.65955598419532,-18.14349355126615
295,stable,-47.94602908728666,-38.05397091271334,-17.30988644238096
296,stable,-45.23328926645627,-40.76671073354373,-19.47768490063027
297,stable,-44.06647350825369,-41.93352649174631,-17.55066926073050
298,stable,-45.41819651535843,-40.58180348464157,-17.36353062896524
299,stable,-46.49625749360530,-39.50374250639470,-18.05356016382575
300,stable,-46.64750564357382,-39.35249435642618,-16.86920082021970
301,stable,-43.74526053908630,-42.25473946091370,-16.68219121487346
302,stable,-47.82890735978435,-38.17109264021565,-17.91102182189934
303,stable,-47.56337145878933,-38.43662854121067,-17.02142839622684
304,stable,-43.87756093425560,-42.12243906574440,-16.62399565707892
305,stable,-44.72811738750170,-41.27188261249830,-17.49662449047901
306,stable,-47.13310112128602,-38.86689887871398,-17.09688548790291
307,stable,-47.00843158656789,-38.99156841343211,-17.65721178066451
308,stable,-47.24891803384526,-38.75108196615474,-17.39500326843699
309,stable,-44.68635957121660,-41.31364042878340,-17.83143839435797
310,stable,-45.25463958096225,-40.74536041903775,-16.13060540566221
311,stable,-47.10827583447099,-38.89172416552901,-17.74595674453303
312,stable,-44.44819302854012,-41.55180697145988,-19.30282725440338
313,stable,-45.74041273165494,-40.25958726834506,-16.74771722531295
314,stable,-42.65408828944783,-43.34591171055217,-18.04610752381268
315,stable,-48.72084140502557,-37.27915859497443,-17.28427713214478
316,stable,-47.31891866755905,-38.68108133244095,-17.69633226015139
317,stable,-46.47828727081651,-39.52171272918349,-17.07943436790083
318,stable,-47.63004358713806,-38.36995641286194,-17.67696577662718
319,stable,-46.04819959308952,-39.95180040691048,-17.52207615494262
320,stable,-45.56279551923217,-40.43720448076783,-17.51613124923460
321,stable,-47.84926539033040,-38.15073460966960,-16.32768409978598
322,stable,-46.14578593555780,-39.85421406444220,-17.75797623046674
323,stable,-45.88751630211482,-40.11248369788518,-17.70247482095147
324,stable,-42.05910811925423,-43.94089188074577,-16.55087408155669
325,stable,-47.00778526261729,-38.99221473738271,-17.07872732795659
326,stable,-47.17050275922520,-38.82949724077480,-18.37055473329383
327,stable,-47.53505618125200,-38.46494381874800,-19.60093959432561
328,stable,-46.99415885335475,-39.00584114664525,-17.14112990902504
329,stable,-47.31072465662874,-38.68927534337126,-17.08351486118045
330,stable,-46.30962079396704,-39.69037920603296,-16.72204148187302
331,stable,-48.30466152710142,-37.69533847289858,-17.50400106867892
332,stable,-48.28836184294778,-37.71163815705222,-17.92875120136887
333,stable,-47.24058540412807,-38.75941459587193,-17.52509456852567
334,stable,-45.38031959490036,-40.61968040509964,-15.93718741285556
335,stable,-46.16023213151493,-39.83976786848507,-18.71563580236398
336,stable,-44.53581671627671,-41.46418328372329,-17.62858297865023
337,stable,-45.48463081871159,-40.51536918128841,-17.76863199833315
338,stable,-49.21457576385728,-36.78542423614272,-16.99573484456050
339,stable,-46.84198864613427,-39.15801135386573,-18.18667684006505
340,stable,-46.59037647978403,-39.40962352021597,-17.40399228472961
341,stable,-45.36954053150794,-40.63045946849206,-16.09887149423594
342,stable,-44.00143150726217,-41.99856849273783,-18.82530145419878
343,stable,-47.89674207854114,-38.10325792145886,-16.64375296852086
344,stable,-46.26862650457042,-39.73137349542958,-16.60462747153360
345,stable,-45.12787509173359,-40.87212490826641,-17.90764644474257
346,stable,-49.38365110661834,-36.61634889338166,-19.25775507226354
347,stable,-44.46106596041500,-41.53893403958500,-16.44485974111012
348,stable,-48.33873178236536,-37.66126821763464,-16.80247918235546
349,stable,-45.65106656517310,-40.34893343482690,-17.62459130317438
350,stable,-45.53642347179266,-40.46357652820734,-16.38865978375543
351,stable,-48.37628472555662,-37.62371527444338,-16.24242746853270
352,stable,-47.27546881875605,-38.72453118124395,-16.74865278863581
353,stable,-47.29423279626644,-38.70576720373356,-17.68162982788635
354,stable,-48.71042412448878,-37.28957587551122,-17.53232171802665
355,stable,-44.41452085459605,-41.58547914540395,-17.90446838104981
356,stable,-47.97689084434023,-38.02310915565977,-17.07910135619022
357,stable,-43.73227671824861,-42.26772328175139,-17.77872701652814
358,stable,-43.28367095724025,-42.71632904275975,-16.60924054862699
359,stable,-47.18179713010613,-38.81820286989387,-18.20809095335426
360,stable,-48.40869455408392,-37.59130544591608,-16.44199849071447
361,stable,-46.15902359707979,-39.84097640292021,-17.11342328571482
362,stable,-43.23945745440142,-42.76054254559858,-17.65849104249355
363,stable,-45.63141607229772,-40.36858392770228,-18.00470953923650
364,stable,-47.89157719517971,-38.10842280482029,-16.03037744108588
365,stable,-45.61004903251887,-40.38995096748113,-16.78483932113159
366,stable,-48.95880378613947,-37.04119621386053,-17.25439879373880
367,stable,-47.71520827576023,-38.28479172423977,-17.68871707172366
368,stable,-48.63417390586983,-37.36582609413017,-18.04987581569003
369,stable,-45.22973699198337,-40.77026300801663,-17.21788503968855
370,stable,-47.50284294830635,-38.49715705169365,-17.49767414457165
371,stable,-46.23678251856472,-39.76321748143528,-16.00769495843269
372,stable,-45.43842931214385,-40.56157068785615,-17.77999552083202
373,stable,-47.00658642869530,-38.99341357130470,-17.43524530564900
374,stable,-46.04434550588485,-39.95565449411515,-16.24395723541966
375,stable,-48.02085735624132,-37.97914264375868,-16.41135715943528
376,stable,-43.74115354983951,-42.25884645016049,-16.91871786222328
377,stable,-47.56055156396178,-38.43944843603822,-15.86018253723159
378,stable,-47.59096443701128,-38.40903556298872,-16.90929456445156
379,stable,-46.67581443682866,-39.32418556317134,-16.37083623762010
380,stable,-44.81133651206619,-41.18866348793381,-17.71123925250140
381,stable,-48.53090838713251,-37.46909161286749,-16.95317992899800
382,stable,-47.84963249521024,-38.15036750478976,-16.23541089626087
383,stable,-47.61970610713252,-38.38029389286748,-16.32487465674058
384,stable,-43.85797498260581,-42.14202501739419,-17.15333744106465
385,stable,-46.77997806604253,-39.22002193395747,-16.33731095382245
386,stable,-46.74990031466587,-39.25009968533413,-16.94833440554794
387,stable,-44.41124772149487,-41.58875227850513,-18.40468289691489
388,stable,-43.21979781222763,-42.78020218777237,-17.43595848293626
389,stable,-46.94786356612167,-39.05213643387833,-18.16595030068856
390,stable,-47.91665403115621,-38.08334596884379,-18.24972605366747
391,stable,-48.38243871487794,-37.61756128512206,-18.60445105971303
392,stable,-41.98914744541980,-44.01085255458020,-17.32478910684586
393,stable,-46.75502875248705,-39.24497124751295,-17.72299177618697
394,stable,-46.84852645211504,-39.15147354788496,-16.55483081197599
395,stable,-46.32948277832475,-39.67051722167525,-16.65544214003603
396,stable,-45.73770021056407,-40.26229978943593,-16.68649880419252
397,stable,-47.25107948012010,-38.74892051987990,-15.93156418946455
398,stable,-48.78099510844913,-37.21900489155087,-18.05766656185733
399,stable,-45.92649442699621,-40.07350557300379,-17.92352809081785
400,stable,-46.14654786707251,-39.85345213292749,-19.16478516277857
401,stable,-46.52902434282441,-39.47097565717559,-16.57279018955160
402,stable,-47.60584176969132,-38.39415823030868,-17.44965091755148
403,stable,-45.70125120389275,-40.29874879610725,-16.55762278492330
404,stable,-48.93205854174448,-37.06794145825552,-17.07949148314947
405,stable,-46.08241932591773,-39.91758067408227,-17.45977997239243
406,stable,-44.62030298711034,-41.37969701288966,-17.15547039487865
407,stable,-43.00722239925017,-42.99277760074983,-17.07045707409270
408,stable,-47.07609933952335,-38.92390066047665,-17.86623442772543
409,stable,-43.68413775577756,-42.31586224422244,-17.23059395985911
410,stable,-47.20872592634987,-38.79127407365013,-16.66700472042430
411,stable,-45.50446141004795,-40.49553858995205,-17.82643998344429
412,stable,-39.67258066293107,-46.32741933706893,-18.42951833410189
413,stable,-46.64114468236221,-39.35885531763779,-17.32387393765384
414,stable,-44.98226800392149,-41.01773199607851,-17.01412197004538
415,stable,-45.21597730757640,-40.78402269242360,-18.36200298034237
416,stable,-47.54987322828674,-38.45012677171326,-17.25252576927596
417,stable,-47.84571471763775,-38.15428528236225,-16.62615246955102
418,stable,-49.49246434596716,-36.50753565403284,-16.56319536501542
419,stable,-45.91785134786915,-40.08214865213085,-17.01177469655522
420,stable,-44.44709550868720,-41.55290449131280,-16.77019985043444
421,stable,-45.14375307686714,-40.85624692313286,-18.23036231275546
422,stable,-45.55051912013732,-40.44948087986268,-17.28837628356996
423,stable,-46.42869746753422,-39.57130253246578,-17.27419755265873
424,stable,-46.56924111857370,-39.43075888142630,-17.89583794807550
425,stable,-45.04045352184039,-40.95954647815961,-16.64624750800431
426,stable,-45.80723769927863,-40.19276230072137,-18.14377490093466
427,stable,-46.95139713928074,-39.04860286071926,-17.62867573783296
428,stable,-46.20006931637181,-39.79993068362819,-17.73312720192189
429,stable,-41.69428234102816,-44.30571765897184,-16.09537011152133
430,stable,-46.91631531328312,-39.08368468671688,-17.05706061614910
431,stable,-45.70837578913779,-40.29162421086221,-17.66427259682678
432,stable,-46.74991859067131,-39.25008140932869,-18.04000706743682
433,stable,-44.75343049678486,-41.24656950321514,-16.89997810372734
434,stable,-43.00647390569793,-42.99352609430207,-15.96155168602127
435,stable,-43.39184617623687,-42.60815382376313,-19.13563156488817
